entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
13,13,50,INSTITUTO HIDALGUENSE DE EDUCACION,17643112895,17627780318,19974893483
13,13,51,INSTITUTO HIDALGUENSE DE EDUCACION PARA ADULTOS,112305119,107297984,120770792
13,13,52,INSTITUTO HIDALGUENSE DE FINANCIAMIENTO A LA EDUCACION SUPERIOR,6081354,5408894,5202890
13,13,53,INSTITUTO HIDALGUENSE DE LA JUVENTUD,7342998,7342998,8221254
13,13,54,INSTITUTO HIDALGUENSE DE LAS MUJERES,28427682,28427682,44167935
13,13,55,INSTITUTO HIDALGUENSE DEL DEPORTE,45144783,56787747,53971960
13,13,56,INSTITUTO HIDALGUENSE PARA EL DESARROLLO MUNICIPAL,10698898,10691024,9817295
13,13,57,INSTITUTO PARA LA ATENCION DE LAS Y LOS ADULTOS MAYORES DEL ESTADO DE HIDALGO,32555477,32555477,30183226
13,13,58,INSTITUTO TECNOLOGICO SUPERIOR DE HUICHAPAN,46698095,37233287,35997788
13,13,59,INSTITUTO TECNOLOGICO SUPERIOR DE OCCIDENTE DEL ESTADO DE HIDALGO,51529366,39031907,40687031
13,13,60,INSTITUTO TECNOLOGICO SUPERIOR DE ORIENTE DEL ESTADO DE HIDALGO,55192087,40824224,41847171
13,13,61,MUSEO INTERACTIVO PARA LA NIÑEZ Y LA JUVENTUD HIDALGUENSE EL REHILETE,31361676,25377608,25471907
13,13,62,OPERADORA DE EVENTOS DEL ESTADO DE HIDALGO,60849072,16354293,31309783
13,13,63,POLICIA INDUSTRIAL BANCARIA DEL ESTADO DE HIDALGO,381489304,0,0
13,13,64,RADIO Y TELEVISION DE HIDALGO,54494554,52263918,50920796
13,13,65,SECRETARIA TECNICA DEL SISTEMA ESTATAL ANTICORRUPCION DE HIDALGO,5942805,5942805,5438844
13,13,66,SERVICIOS DE SALUD DE HIDALGO,6246928081,6107659651,6766316283
13,13,67,SISTEMA DE TRANSPORTE CONVENCIONAL DE HIDALGO,69398473,13708041,13879563
13,13,68,SISTEMA INTEGRADO DE TRANSPORTE MASIVO DE HIDALGO,103506693,93053992,114554352
13,13,69,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE HIDALGO,1404739254,1011067561,1024682885
13,13,70,UNIVERSIDAD DIGITAL DEL ESTADO DE HIDALGO,11926989,35014069,10477178
13,13,71,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE HIDALGO,31166609,30885302,28765565
13,13,72,UNIVERSIDAD POLITECNICA DE FRANCISCO I MADERO,67294597,54400672,60914412
13,13,73,UNIVERSIDAD POLITECNICA DE HUEJUTLA,22259638,19952250,23719022
13,13,74,UNIVERSIDAD POLITECNICA DE LA ENERGIA,19172946,16608357,24412191
13,13,75,UNIVERSIDAD POLITECNICA DE PACHUCA,140627849,112128131,117241681
13,13,76,UNIVERSIDAD POLITECNICA DE TULANCINGO,104022152,85835089,89052781
13,13,77,UNIVERSIDAD POLITECNICA METROPOLITANA DE HIDALGO,84871487,62501808,68774152
13,13,78,UNIVERSIDAD TECNOLOGICA DE LA HUASTECA HIDALGUENSE,101486152,84612929,87573906
13,13,79,UNIVERSIDAD TECNOLOGICA DE LA SIERRA HIDALGUENSE,70238632,65403217,64823371
13,13,80,UNIVERSIDAD TECNOLOGICA DE LA ZONA METROPOLITANA DEL VALLE DE MEXICO,30877008,27526055,29230540
13,13,81,UNIVERSIDAD TECNOLOGICA DE MINERAL DE LA REFORMA,15362914,13193170,13955590
13,13,82,UNIVERSIDAD TECNOLOGICA DE TULANCINGO,76155305,62374077,64447159
13,13,83,UNIVERSIDAD TECNOLOGICA DE TULA TEPEJI,152294714,126253904,125646693
13,13,84,UNIVERSIDAD TECNOLOGICA DEL VALLE DEL MEZQUITAL,92734410,82465999,82292832
13,13,85,UNIVERSIDAD TECNOLOGICA MINERA DE ZIMAPAN,18468254,15328665,15086652
14,14,1,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,25964845,25964845,23089889
14,14,2,CONSEJO CIUDADANO DE SEGURIDAD,5361072,5197472,4800995
14,14,3,CONTRALORIA DEL ESTADO,116269199,116269199,104962101
14,14,4,COORDINACION GENERAL ESTRATEGICA DE CRECIMIENTO Y DESARROLLO ECONOMICO,19204108,59191660,58393246
14,14,5,COORDINACION GENERAL ESTRATEGICA DE DESARROLLO SOCIAL,18062655,18062655,16228725
14,14,6,COORDINACION GENERAL ESTRATEGICA DE GESTION DEL TERRITORIO,63083714,63083714,53506901
14,14,7,COORDINACION GENERAL ESTRATEGICA DE SEGURIDAD,240439808,240439808,225608908
14,14,8,DESPACHO DEL GOBERNADOR Y UNIDADES AUXILIARES DEL GOBERNADOR,364124397,391230801,346802703
14,14,9,FISCALIA ESPECIALIZADA EN COMBATE A LA CORRUPCION,64626002,64626002,64626002
14,14,10,FISCALIA DEL ESTADO,3030682480,3030682480,2549142129
14,14,11,JEFATURA DE GABINETE,92633179,92633179,81145801
14,14,12,PROCURADURIA SOCIAL,162028460,162028460,158327706
14,14,13,SECRETARIA DE ADMINISTRACION,1583392533,1583392533,1574592533
14,14,14,SECRETARIA DE AGRICULTURA Y DESARROLLO RURAL,1576102058,1576102058,1576102058
14,14,15,SECRETARIA DE CULTURA,467348118,402688282,396594348
14,14,16,SECRETARIA DE DESARROLLO ECONOMICO,214033854,214033854,206128452
14,14,17,SECRETARIA DE EDUCACION,20982510500,37087203530,37087104924
14,14,18,SECRETARIA DE IGUALDAD SUSTANTIVA ENTRE MUJERES Y HOMBRES,493724047,493724047,493724047
14,14,19,SECRETARIA DE INFRAESTRUCTURA Y OBRA PUBLICA,9458382889,9458382889,9182161507
14,14,20,SECRETARIA DE INNOVACION CIENCIA Y TECNOLOGIA,149306600,181145120,152486625
14,14,21,SECRETARIA DE LA HACIENDA PUBLICA,2179653795,2179653795,2179653795
14,14,22,SECRETARIA DE MEDIO AMBIENTE Y DESARROLLO TERRITORIAL,695002556,695002556,695002556
14,14,23,SECRETARIA DE PLANEACION Y PARTICIPACION CIUDADANA,142000000,140141220,97941936
14,14,24,SECRETARIA DE SALUD,226036225,369782225,201938739
14,14,25,SECRETARIA DE SEGURIDAD,1477214900,5131884874,4585171881
14,14,26,SECRETARIA DE TRABAJO Y PREVISION SOCIAL,403769231,403769231,383511211
14,14,27,SECRETARIA DE TRANSPORTE,1812378863,1812378863,1655453871
14,14,28,SECRETARIA DE TURISMO,255774112,255774112,255774112
14,14,29,SECRETARIA DEL SISTEMA DE ASISTENCIA SOCIAL,1566659168,1566659168,1529789298
14,14,30,SECRETARIA GENERAL DE GOBIERNO,112060100,818394135,790901851
14,14,31,UNIDAD DE ENLACE FEDERAL Y ASUNTOS INTERNACIONALES,NSS,NSS,NSS
14,14,32,AGENCIA DE ENERGIA,12656700,12656700,8386643
14,14,33,AGENCIA DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA DE JALISCO,NSS,NSS,NSS
14,14,34,AGENCIA ESTATAL DE ENTRETENIMIENTO DE JALISCO,179510200,289959928,283416803
14,14,35,AGENCIA METROPOLITANA DE SERVICIOS DE INFRAESTRUCTURA PARA LA MOVILIDAD DEL AREA METROPOLITANA DE GUADALAJARA,159250400,160109196,150425850
14,14,36,AGENCIA PARA EL DESARROLLO DE INDUSTRIAS CREATIVAS Y DIGITALES DEL ESTADO DE JALISCO,25869100,25869100,22851305
14,14,37,BOSQUE LA PRIMAVERA,27260800,27260800,24920505
14,14,38,CENTRO DE CONCILIACION LABORAL,40771136,40771136,28651533
14,14,39,CENTRO DE COORDINACION COMANDO CONTROL COMUNICACIONES Y COMPUTO DEL ESTADO DE JALISCO,569658437,569658437,543785241
14,14,40,COLEGIO DE BACHILLERES DEL ESTADO DE JALISCO,829178773,795142403,775522757
14,14,41,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE JALISCO,377163800,405247458,387595347
14,14,42,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE JALISCO,637768190,637768190,637768190
14,14,43,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE JALISCO,10759150,10790150,10790148
14,14,44,COMISION ESTATAL DEL AGUA DE JALISCO,1708799200,4753456582,2161443009
14,14,45,COMISION ESTATAL INDIGENA,NSS,NSS,NSS
14,14,46,CONSEJO DE COORDINACION PARA LA IMPLEMENTACION DEL NUEVO SISTEMA DE JUSTICIA PENAL,5894721,5894721,5414189
14,14,47,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA DE JALISCO,92274600,331852790,185616613
14,14,48,CONSEJO ESTATAL DE SEGURIDAD PUBLICA,NSS,NSS,NSS
14,14,49,CONSEJO ESTATAL PARA EL FOMENTO DEPORTIVO DEL ESTADO DE JALISCO,407521500,593736614,550642696
14,14,50,ESCUELA DE CONSERVACION Y RESTAURACION DE OCCIDENTE,17324400,18381839,16477043
14,14,51,FIDEICOMISO MAESTRO CIUDAD CREATIVA DIGITAL,24114250,24114250,20080887
14,14,52,FIDEICOMISO PARA LA ADMINISTRACION DEL PROGRAMA DE DESARROLLO FORESTAL DEL ESTADO DE JALISCO,25222400,25022400,23247360
14,14,53,FONDO JALISCO DE FOMENTO EMPRESARIAL,300299091,312575423,245461933
14,14,54,HOGAR CABAÑAS,137629536,137629536,127126949
14,14,55,HOSPITAL CIVIL DE GUADALAJARA,5323464400,5706274208,5566620004
14,14,56,INDUSTRIA JALISCIENSE DE REHABILITACION SOCIAL,46913063,46913063,46913063
14,14,57,INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE JALISCO,144684492,187239375,182899415
14,14,58,INSTITUTO DE INFORMACION ESTADISTICA Y GEOGRAFICA DEL ESTADO DE JALISCO,35508200,35508200,34824578
14,14,59,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE JALISCO,642546700,777579275,419710128
14,14,60,INSTITUTO DE PENSIONES DEL ESTADO DE JALISCO,11694171813,11694171813,11678956812
14,14,61,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS,179816223,184736673,163998742
14,14,62,INSTITUTO JALISCIENSE DE CANCEROLOGIA,269534997,337946617,337946617
14,14,63,INSTITUTO JALISCIENSE DE CIENCIAS FORENSES,336792902,336792902,336792902
14,14,64,INSTITUTO JALISCIENSE DE LA VIVIENDA,36457200,36457200,36457200
14,14,65,INSTITUTO METROPOLITANO DE PLANEACION DEL AREA METROPOLITANA DE GUADALAJARA,65703573,65703573,44038314
14,14,66,INSTITUTO TECNOLOGICO JOSE MARIO MOLINA PASQUEL Y HENRIQUEZ,640732400,715768065,592307225
14,14,67,MUSEO CABAÑAS,44861535,51809473,38083214
14,14,68,PLATAFORMA ABIERTA DE INNOVACION Y DESARROLLO DE JALISCO,29658300,29658300,28592274
14,14,69,PROCURADURIA DE DESARROLLO URBANO,22504900,22504900,22504900
14,14,70,RED DE CENTROS DE JUSTICIA,255510975,255510975,137121296
14,14,71,SECRETARIA DE GESTION INTEGRAL DEL AGUA,5407601,5407601,5407601
14,14,72,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,42784012,42784012,42784012
14,14,73,SERVICIOS DE SALUD JALISCO,NSS,NSS,NSS
14,14,74,SISTEMA DE TREN ELECTRICO URBANO,2151814600,2151814600,1489225470
14,14,75,SISTEMA INTERMUNICIPAL DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO,5233510607,5233510607,4487723989
14,14,76,SISTEMA JALISCIENSE DE RADIO Y TELEVISION,72626700,74345384,70596229
14,14,77,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA JALISCO,1389083477,1528336768,1463986259
14,14,78,UNIDAD ESTATAL DE PROTECCION CIVIL Y BOMBEROS,220760871,220760871,186732839
14,14,79,UNIVERSIDAD POLITECNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,42052513,43811455,34645653
14,14,80,UNIVERSIDAD TECNOLOGICA DE JALISCO,143515664,202858926,190114979
14,14,81,UNIVERSIDAD TECNOLOGICA DE LA ZONA METROPOLITANA DE GUADALAJARA,50487600,48943888,48943888
15,15,1,GUBERNATURA,55086176,55086176,38240544
15,15,2,SECRETARIA GENERAL DE GOBIERNO,1409025497,1409025497,1249251586
15,15,3,SECRETARIA DE FINANZAS,12705379172,12705379172,78999273948
15,15,4,SECRETARIA DEL TRABAJO,1145132609,1145132609,1320292321
15,15,5,SECRETARIA DE EDUCACION,56224196206,56224193205,55131919263
15,15,6,SECRETARIA DEL CAMPO,1244841300,1244841300,1407620088
15,15,7,SECRETARIA DE DESARROLLO ECONOMICO,192706487,192706487,173404897
15,15,8,SECRETARIA DE LA CONTRALORIA,379353293,379353293,325560256
15,15,9,SECRETARIA DEL MEDIO AMBIENTE,765279774,765279774,565963791
15,15,10,COORDINACION GENERAL DE COMUNICACION SOCIAL,159084429,159084429,627800025
15,15,11,SECRETARIA DE DESARROLLO SOCIAL,7761217695,7761217695,8280430884
15,15,12,SECRETARIA DE SALUD,103099842,103099841,91243382
15,15,13,SECRETARIA DE MOVILIDAD,1968103193,1968103193,2207237657
15,15,14,SECRETARIA DE DESARROLLO URBANO Y OBRA,689841965,689841965,7703284007
15,15,15,SECRETARIA DE CULTURA Y TURISMO,1811208713,1811208713,2925908061
15,15,16,SECRETARIA DE SEGURIDAD,13106999743,13106999743,16388496308
15,15,17,SECRETARIA DE JUSTICIA Y DERECHOS HUMANOS,1528307251,1528307251,1244311076
15,15,18,SECRETARIA DE LAS MUJERES,473252752,473252752,474389953
15,15,19,SISTEMA MEXIQUENSE DE MEDIOS PUBLICOS,369745934,369745934,913133500
15,15,20,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE MEXICO,1885776973,1885776973,4303357600
15,15,21,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION,85012685,85012685,78378900
15,15,22,INSTITUTO MEXIQUENSE DE LA PIROTECNIA,25178556,25178556,26203000
15,15,23,CONSEJO MEXIQUENSE DE CIENCIA Y TECNOLOGIA,466823384,466823384,455698000
15,15,24,COMITE DE PLANEACION PARA EL DESARROLLO DEL ESTADO DE MEXICO,46496842,46496842,45753000
15,15,25,INSTITUTO DE INFORMACION E INVESTIGACION GEOGRAFICA ESTADISTICA Y CATASTRAL DEL ESTADO DE MEXICO,121675229,121675229,121301100
15,15,26,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS,29271431536,29271431536,33260470000
15,15,27,INSTITUTO DE ADMINISTRACION PUBLICA DEL ESTADO DE MEXICO,30946716,30946716,29782000
15,15,28,INSTITUTO HACENDARIO DEL ESTADO DE MEXICO,75593149,75593149,60148400
15,15,29,FIDEICOMISO PUBLICO PARA LA CONSTRUCCION DE CENTROS PREVENTIVOS Y DE READAPTACION SOCIAL EN EL ESTADO DE MEXICO,148326031,148326031,133119600
15,15,30,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE VALLE DE TOLUCA,65042319,65042319,56112706
15,15,31,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE VALLE CUAUTITLAN TEXCOCO,110343468,110343468,102466317
15,15,32,TRIBUNAL ESTATAL DE CONCILIACION Y ARBITRAJE,38993775,38993775,35931232
15,15,33,INSTITUTO DE CAPACITACION Y ADIESTRAMIENTO PARA EL TRABAJO INDUSTRIAL,493058462,493058462,519400300
15,15,34,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE MEXICO,83662159,83662159,83554000
15,15,35,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,19308698,19308698,18444900
15,15,36,COLEGIO DE BACHILLERES DEL ESTADO DE MEXICO,930332553,930332553,893741700
15,15,37,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MEXICO,1252073105,1252073105,1354396600
15,15,38,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MEXICO,1072839055,1072839055,1122414700
15,15,39,INSTITUTO MEXIQUENSE DE LA INFRAESTRUCTURA FISICA EDUCATIVA,169046062,169046062,1053825400
15,15,40,SERVICIOS EDUCATIVOS INTEGRADOS AL ESTADO DE MEXICO,37688345580,37688345580,39865633000
15,15,41,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHALCO,70017137,70017137,74839800
15,15,42,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHICOLOAPAN,18175047,18175047,17154900
15,15,43,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHIMALHUACAN,113464609,113464609,112209300
15,15,44,TECNOLOGICO DE ESTUDIOS SUPERIORES DE COACALCO,157143458,157143458,141986700
15,15,45,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CUAUTITLAN IZCALLI,164790063,164790063,203596900
15,15,46,TECNOLOGICO DE ESTUDIOS SUPERIORES DE ECATEPEC,299222430,299222430,288594400
15,15,47,TECNOLOGICO DE ESTUDIOS SUPERIORES DE HUIXQUILUCAN,74073456,74073456,69680600
15,15,48,TECNOLOGICO DE ESTUDIOS SUPERIORES DE IXTAPALUCA,77886859,77886859,79444100
15,15,49,TECNOLOGICO DE ESTUDIOS SUPERIORES DE JILOTEPEC,65295874,65295874,64297700
15,15,50,TECNOLOGICO DE ESTUDIOS SUPERIORES DE JOCOTITLAN,98376533,98376533,103698400
15,15,51,TECNOLOGICO DE ESTUDIOS SUPERIORES DE SAN FELIPE DEL PROGRESO,60190770,60190770,62253600
15,15,52,TECNOLOGICO DE ESTUDIOS SUPERIORES DE TIANGUISTENCO,79219649,79219649,78825300
15,15,53,TECNOLOGICO DE ESTUDIOS SUPERIORES DE VALLE DE BRAVO,77651436,77651436,81779500
15,15,54,TECNOLOGICO DE ESTUDIOS SUPERIORES DE VILLA GUERRERO,77732528,77732528,70560600
15,15,55,TECNOLOGICO DE ESTUDIOS SUPERIORES DEL ORIENTE DEL ESTADO DE MEXICO,104796384,104796384,111205000
15,15,56,UNIVERSIDAD DIGITAL DEL ESTADO DE MEXICO,124835250,124835250,128523400
15,15,57,UNIVERSIDAD ESTATAL DEL VALLE DE ECATEPEC,144328206,144328206,154667900
15,15,58,UNIVERSIDAD ESTATAL DEL VALLE DE TOLUCA,72842170,72842170,84459200
15,15,59,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE MEXICO,123749130,123749130,127161200
15,15,60,UNIVERSIDAD MEXIQUENSE DEL BICENTENARIO,372247386,372247386,417137200
15,15,61,UNIVERSIDAD POLITECNICA DE ATLACOMULCO,28494155,28494155,32680300
15,15,62,UNIVERSIDAD POLITECNICA DE ATLAUTLA,22970124,22970124,25396200
15,15,63,UNIVERSIDAD POLITECNICA DE CHIMALHUACAN,17664130,17664130,20839400
15,15,64,UNIVERSIDAD POLITECNICA DE CUAUTITLAN IZCALLI,25503862,25503862,32623300
15,15,65,UNIVERSIDAD POLITECNICA DE OTZOLOTEPEC,27972258,27972258,32416400
15,15,66,UNIVERSIDAD POLITECNICA DE TECAMAC,54476348,54476348,52674600
15,15,67,UNIVERSIDAD POLITECNICA DE TEXCOCO,41977606,41977606,72548100
15,15,68,UNIVERSIDAD POLITECNICA DEL VALLE DE MEXICO,143970521,143970521,155992200
15,15,69,UNIVERSIDAD POLITECNICA DEL VALLE DE TOLUCA,109795823,109795823,105613600
15,15,70,UNIVERSIDAD TECNOLOGICA DE NEZAHUALCOYOTL,244088415,244088415,237688200
15,15,71,UNIVERSIDAD TECNOLOGICA DE TECAMAC,202714221,202714221,201729000
15,15,72,UNIVERSIDAD TECNOLOGICA DE ZINACANTEPEC,19336609,19336609,18198400
15,15,73,UNIVERSIDAD TECNOLOGICA DEL SUR DEL ESTADO DE MEXICO,75984056,75984056,79397200
15,15,74,UNIVERSIDAD TECNOLOGICA DEL VALLE DE TOLUCA,157467188,157467188,170541700
15,15,75,UNIVERSIDAD TECNOLOGICA FIDEL VELAZQUEZ,237055927,237055927,288390800
15,15,76,INSTITUTO DE FORMACION CONTINUA PROFESIONALIZACION E INVESTIGACION DEL MAGISTERIO DEL ESTADO DE MEXICO,10340709,10340709,0
15,15,77,INSTITUTO DE INVESTIGACION Y CAPACITACION AGROPECUARIA ACUICOLA Y FORESTAL DEL ESTADO DE MEXICO,60268333,60268333,77536100
15,15,78,PROTECTORA DE BOSQUES DEL ESTADO DE MEXICO,556057614,556057614,547980000
15,15,79,FIDEICOMISO PARA EL DESARROLLO DE PARQUES Y ZONAS INDUSTRIALES EN EL ESTADO DE MEXICO,57895442,57895442,65028000
15,15,80,INSTITUTO DE FOMENTO MINERO Y ESTUDIOS GEOLOGICOS DEL ESTADO DE MEXICO,10159504,10159504,9958000
15,15,81,INSTITUTO MEXIQUENSE DEL EMPRENDEDOR,216637915,216637915,472318900
15,15,82,COMISION ESTATAL DE PARQUES NATURALES Y DE LA FAUNA,162781551,162781551,385901000
15,15,83,RECICLAGUA AMBIENTAL SOCIEDAD ANONIMA DE CAPITAL VARIABLE,142856026,142856026,148290000
15,15,84,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MEXICO,48592959,48592959,45870600
15,15,85,INSTITUTO ESTATAL DE ENERGIA Y CAMBIO CLIMATICO,28114189,28114189,28848500
15,15,86,CONSEJO DE INVESTIGACION Y EVALUACION DE LA POLITICA SOCIAL,9885953,9885953,19181500
15,15,87,CONSEJO ESTATAL PARA EL DESARROLLO INTEGRAL DE LOS PUEBLOS INDIGENAS DEL ESTADO DE MEXICO,38781062,38781062,108377800
15,15,88,INSTITUTO MEXIQUENSE DE LA JUVENTUD,22324870,22324870,71707400
15,15,89,JUNTA DE ASISTENCIA PRIVADA DEL ESTADO DE MEXICO,28134151,28134151,36434600
15,15,90,BANCO DE TEJIDOS DEL ESTADO DE MEXICO,23824346,23824346,46144300
15,15,91,COMISION DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE MEXICO,33603551,33603551,31215000
15,15,92,INSTITUTO DE SALUD DEL ESTADO DE MEXICO,32004459739,32004459739,31048671500
15,15,93,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE ZUMPANGO,1092548243,1092548243,1137041500
15,15,94,INSTITUTO MATERNO INFANTIL DEL ESTADO DE MEXICO,1273551639,1273551639,1465148500
15,15,95,INSTITUTO MEXIQUENSE PARA LA PROTECCION E INTEGRACION AL DESARROLLO DE LAS PERSONAS CON DISCAPACIDAD,9233162,9233162,8844800
15,15,96,JUNTA DE CAMINOS DEL ESTADO DE MEXICO,2290924548,2290924548,2767587100
15,15,97,SISTEMA DE AUTOPISTAS AEROPUERTOS SERVICIOS CONEXOS Y AUXILIARES DEL ESTADO DE MEXICO,216712198,216712198,68267600
15,15,98,SISTEMA DE TRANSPORTE MASIVO Y TELEFERICO DEL ESTADO DE MEXICO,1652369230,1652369230,4905529500
15,15,99,INSTITUTO MEXIQUENSE DE LA VIVIENDA SOCIAL,332068128,332068128,667833400
15,15,100,COMISION DEL AGUA DEL ESTADO DE MEXICO,2194398881,2194398881,3587889100
15,15,101,COMISION TECNICA DEL AGUA DEL ESTADO DE MEXICO,7933319,7933319,7624500
15,15,102,INSTITUTO DE INVESTIGACION Y FOMENTO DE LAS ARTESANIAS DEL ESTADO DE MEXICO,40443478,40443478,40419000
15,15,103,UNIVERSIDAD MEXIQUENSE DE SEGURIDAD,360116050,360116050,320056500
15,15,104,CENTRO DE CONTROL DE CONFIANZA DEL ESTADO DE MEXICO,235922118,235922118,226367100
15,15,105,UNIDAD DE ASUNTOS INTERNOS,52556295,52556295,56907400
15,15,106,INSTITUTO DE LA FUNCION REGISTRAL DEL ESTADO DE MEXICO,2398812320,2398812320,4410456100
16,16,1,EJECUTIVO DEL ESTADO,297061563,297061563,284574280
16,16,2,SECRETARIA DE GOBIERNO,693104843,673569722,942550292
16,16,3,SECRETARIA DE FINANZAS Y ADMINISTRACION,2036705999,2036705999,2492137561
16,16,4,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,1208331118,1208331118,2089115828
16,16,5,SECRETARIA DE DESARROLLO RURAL Y AGROALIMENTARIO,630324067,630324067,515637771
16,16,6,SECRETARIA DE DESARROLLO ECONOMICO,175734142,175734142,181871380
16,16,7,SECRETARIA DE TURISMO,210996909,210996909,257182148
16,16,8,SECRETARIA DE EDUCACION,26887875023,26795475023,30090817483
16,16,9,SECRETARIA DEL MIGRANTE,39999112,39999112,31232293
16,16,10,SECRETARIA DE SEGURIDAD PUBLICA,3545214081,3545214081,3337205081
16,16,11,SECRETARIA DE SALUD,9404654781,9404654781,9763218797
16,16,12,SECRETARIA DE CONTRALORIA,140013925,140013925,134087302
16,16,13,SECRETARIA DEL BIENESTAR,230329693,270329693,188967733
16,16,14,SECRETARIA DE CULTURA,214452708,214452708,225470387
16,16,15,SECRETARIA DE IGUALDAD SUSTANTIVA Y DESARROLLO DE LAS MUJERES MICHOACANAS,64586826,64586826,82726895
16,16,16,SECRETARIA DE DESARROLLO URBANO Y MOVILIDAD,92636344,92636344,85027084
16,16,17,SECRETARIA DE MEDIO AMBIENTE,69130434,69130434,69411870
16,16,18,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MICHOACAN DE OCAMPO,16165828,16165828,12286368
16,16,19,COMISION COORDINADORA DEL TRANSPORTE PUBLICO,57958994,57958994,61301709
16,16,20,COORDINACION DEL SISTEMA PENITENCIARIO DEL ESTADO DE MICHOACAN DE OCAMPO,1404973043,1404973043,1496639168
16,16,21,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE MICHOACAN DE OCAMPO,143795239,143795239,173303475
16,16,22,CENTRO ESTATAL PARA EL DESARROLLO MUNICIPAL,0,0,4730910
16,16,23,INSTITUTO DEL ARTESANO MICHOACANO,45705060,45705060,62170839
16,16,24,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,312336220,312336220,1107789637
16,16,25,COMISION ESTATAL DE CULTURA FISICA Y DEPORTE,71496597,71496597,87978726
16,16,26,SISTEMA MICHOACANO DE RADIO Y TELEVISION,76371885,76371885,87512950
16,16,27,CENTRO DE CONVENCIONES DE MORELIA,26012549,26012549,28141281
16,16,28,PARQUE ZOOLOGICO BENITO JUAREZ,45516661,49516661,64483504
16,16,29,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA MICHOACANA,959357897,959357897,1061271047
16,16,30,UNIVERSIDAD VIRTUAL DEL ESTADO DE MICHOACAN,22050454,22050454,24653022
16,16,31,TELEBACHILLERATO MICHOACAN,159669164,166669164,225079906
16,16,32,INSTITUTO DE VIVIENDA DEL ESTADO DE MICHOACAN,35299652,35299652,38532962
16,16,33,COMISION FORESTAL DEL ESTADO,108004443,108004443,140141906
16,16,34,COMISION DE PESCA DEL ESTADO DE MICHOACAN,56127745,57811355,81063882
16,16,35,COLEGIO DE BACHILLERES DEL ESTADO DE MICHOACAN,1309616400,1313616400,1593398070
16,16,36,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MICHOACAN,310559057,310559057,378422903
16,16,37,UNIVERSIDAD TECNOLOGICA DE MORELIA,62238130,62238130,108258279
16,16,38,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MICHOACAN,1109529852,1109529852,1159860154
16,16,39,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE MICHOACAN,217139889,217139889,333844947
16,16,40,UNIVERSIDAD DE LA CIENEGA DEL ESTADO DE MICHOACAN DE OCAMPO,85151690,85151690,87494370
