entidad_a,enticve1,numeral,nombre1,rnspni1,nombre2,elepro1,elepro2,elepro3,elepro4,elepro5,elepro6,elepro7,elepro8,elepro9,elepro10,elepro11,elepro12,elepro13
23,23,40,COMISION EJECUTIVA DE ATENCION A VICTIMAS DEL ESTADO DE QUINTANA ROO,1,LEY DE VICTIMAS DEL ESTADO DE QUINTANA ROO,,,,1,1,,1,,,1,,,
23,23,41,CONSEJO QUINTANARROENSE DE CIENCIA Y TECNOLOGIA,1,PROGRAMA DE PROFESIONALIZACION,,,,,,,,1,,,,,
23,23,42,INSTITUTO DE MOVILIDAD DEL ESTADO DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,43,COMISION PARA LA JUVENTUD Y EL DEPORTE DE QUINTANA ROO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,44,INSTITUTO QUINTANARROENSE DE LA JUVENTUD,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,45,AGENCIA DE PROYECTOS ESTRATEGICOS DEL ESTADO DE QUINTANA ROO,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
23,23,46,INSTITUTO PARA EL DESARROLLO Y FINANCIAMIENTO DEL ESTADO DE QUINTANA ROO,1,LINEAMIENTOS PARA REGULAR EL PROCESO DE INGRESO DE PERSONAL A LAS DEPENDENCIAS DE LA ADMINISTRACION PUBLICA DEL ESTADO DE QUINTANA ROO,,1,,,,,,,,,,,
23,23,47,CONSEJO DE PROMOCION INDUSTRIAL COMERCIO EXTERIOR Y TECNOLOGIA DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,48,SERVICIOS EDUCATIVOS DE QUINTANA ROO,1,ESTRATEGIA NACIONAL DE FORMACION CONTINUA 2022,,1,,,,,,1,,,,,
23,23,49,INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,50,INSTITUTO ESTATAL PARA LA EDUCACION DE JOVENES Y ADULTOS,1,PROGRAMA DE PROFESIONALIZACION,,1,1,,1,,,1,1,,1,,
23,23,51,CENTRO DE ESTUDIOS DE BACHILLERATO TECNICO EVA SAMANO DE LOPEZ MATEOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,52,COLEGIO DE BACHILLERES DEL ESTADO DE QUINTANA ROO,1,REGLAMENTO INTERIOR,,,,,,,,1,1,,,,
23,23,53,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,54,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE QUINTANA ROO,1,ESTIMULO AL DESEMPEÑO,,,,,,,,,,,1,,
23,23,55,INSTITUTO TECNOLOGICO SUPERIOR DE FELIPE CARRILLO PUERTO,1,PROCEDIMIENTO PARA PROVISION DE RECURSOS HUMANOS Y MANUAL INTERNO DE FUNCIONES,,,,,,,,,1,,,,
23,23,56,UNIVERSIDAD DEL CARIBE,1,PLAN ANUAL DE CAPACITACION,,1,,,,,1,,1,,,,
23,23,57,UNIVERSIDAD POLITECNICA DE BACALAR,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,58,UNIVERSIDAD AUTONOMA DEL ESTADO DE QUINTANA ROO,1,PROCEDIMIENTOS MANUAL DE PUESTOS Y PERFILES ESTATUTOS DEL PERSONAL ACADEMICO LINEAMIENTOS DEL PERSONAL ADMINSITRATIVO ACUERDOS DE RECTORIA,,1,,,1,,1,1,1,,1,,
23,23,59,UNIVERSIDAD TECNOLOGICA DE CHETUMAL,1,REGLAMENTO INTERIOR,,1,,,1,,,1,1,,,,
23,23,60,UNIVERSIDAD POLITECNICA DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,61,UNIVERSIDAD INTERCULTURAL MAYA DE QUINTANA ROO,1,REGLAMENTO INGRESO PROMOCION Y PERMANENCIA DEL ADMINISTRATIVO Y ACADEMICO,,,1,,,,1,,1,,,,
23,23,62,UNIVERSIDAD TECNOLOGICA DE CANCUN,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,63,UNIVERSIDAD TECNOLOGICA DE LA RIVIERA MAYA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,64,UNIVERSIDAD TECNOLOGICA DE TULUM,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,65,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,66,INSTITUTO QUINTANARROENSE DE LA MUJER,1,LEY DEL INSTITUTO QUINTANARROENSE DE LA MUJER,,,,,,,,,1,,,,
23,23,67,CENTRO DE CONCILIACION LABORAL,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
23,23,68,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE QUINTANA ROO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,69,SERVICIOS ESTATALES DE SALUD,1,REGLAMENTO INTERNO DE LA SECRETARIA DE SALUD,,,,,,,,1,1,1,1,,
23,23,70,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
23,23,71,COMISION DE AGUA POTABLE Y ALCANTARILLADO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,72,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE QUINTANA ROO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,73,CONSEJO DE PROMOCION TURISTICA DE QUINTANA ROO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,23,74,ADMINISTRACION PORTUARIA INTEGRAL DE QUINTANA ROO,1,NO APLICA,,,,,,,,,1,,,,
23,23,75,VIP SERVICIOS AEREOS EJECUTIVOS,1,NO APLICA,1,1,1,,1,1,,1,1,1,,,
24,24,1,DESPACHO DEL EJECUTIVO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,2,SECRETARIA GENERAL DE GOBIERNO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,3,SECRETARIA TECNICA DEL GABINETE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,4,UNIDAD DE SISTEMAS E INFORMATICA DEL PODER EJECUTIVO DE SAN LUIS POTOSI,1,NO APLICA,,1,1,,1,,,,1,,,,
24,24,5,SECRETARIA DE FINANZAS,1,NO APLICA,,1,,,,,,1,1,,1,,
24,24,6,SISTEMA EDUCATIVO ESTATAL REGULAR,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24,24,7,SECRETARIA DE EDUCACION,1,REGLAMENTO DE LAS CONDICIONES GENERALES DE TRABAJO DEL PERSONAL DE LA SECRETARIA DE EDUCACION PUBLICA,,1,,,,,,1,1,,1,,
24,24,8,SECRETARIA DE CULTURA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,9,SECRETARIA DE COMUNICACIONES Y TRANSPORTES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,10,SECRETARIA DE DESARROLLO SOCIAL Y REGIONAL,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,11,SECRETARIA DE DESARROLLO AGROPECUARIO Y RECURSOS HIDRAULICOS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,12,SECRETARIA DE DESARROLLO URBANO VIVIENDA Y OBRAS PUBLICAS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,13,SECRETARIA DE DESARROLLO ECONOMICO,1,NO APLICA,,,,,,,,,1,,,,
24,24,14,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,1,REGLAMENTO INTERIOR SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,,,,,,,,,1,,,,
24,24,15,SECRETARIA DE TURISMO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,16,SECRETARIA DE ECOLOGIA Y GESTION AMBIENTAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,17,SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PUBLICA DEL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,18,SECRETARIA DE SEGURIDAD PUBLICA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,19,OFICIALIA MAYOR,1,REGLAMENTO INTERNO DE LA OFICIALIA MAYOR,,1,,,,,,,1,,1,,
24,24,20,CONTRALORIA GENERAL DEL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,21,COORDINACION GENERAL DE LA DEFENSORIA PUBLICA DEL ESTADO,1,LEY DE LA DEFENSORIA PUBLICA DEL ESTADO Y REGLAMENTO DE LA LEY DE LA DEFENSORIA PUBLICA DEL ESTADO,,,,,,,,,1,,,,
24,24,22,CONSEJERIA JURIDICA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,23,COORDINACION GENERAL DE COMUNICACION SOCIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,24,CONSEJO POTOSINO DE CIENCIA Y TECNOLOGIA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,25,ARCHIVO HISTORICO DEL ESTADO LICENCIADO ANTONIO ROCHA CORDERO,1,NO APLICA,,,,,,,,,1,,,,
24,24,26,CENTRO ESTATAL DE CULTURA Y RECREACION TANGAMANGA I Y II PROFESOR CARLOS JONGUITUD BARRIOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,27,INSTITUTO POTOSINO DE CULTURA FISICA Y DEPORTE,1,NO APLICA,,,,,1,,,,1,,1,,
24,24,28,INSTITUTO POTOSINO DE LA JUVENTUD,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,29,SERVICIOS DE SALUD DE SAN LUIS POTOSI,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24,24,30,JUNTA ESTATAL DE CAMINOS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,31,INSTITUTO ESTATAL DE INFRAESTRUCTURA FISICA EDUCATIVA,1,NO APLICA,,,,,,,,,1,,,,
24,24,32,CONSEJO ESTATAL DE POBLACION,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24,24,33,INSTITUTO DE DESARROLLO HUMANO Y SOCIAL DE LOS PUEBLOS INDIGENAS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,34,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1,MANUAL DE PROCEDIMIENTOS DE LA DIRECCION ADMINISTRATIVA,,,,,1,,,1,1,1,1,,
24,24,35,INSTITUTO ESTATAL DE CIEGOS,1,NO APLICA,,,,,,,,,1,,,,
24,24,36,PROMOTORA DEL ESTADO DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,37,CENTRO DE CONVENCIONES DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,38,INSTITUTO DE VIVIENDA DEL ESTADO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,39,COMISION ESTATAL DEL AGUA,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,40,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,1,NO APLICA,,,,,,,,,1,,,,
24,24,41,COORDINACION ESTATAL PARA EL FORTALECIMIENTO INSTITUCIONAL DE LOS MUNICIPIOS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,42,INSTITUTO DE LAS MUJERES DEL ESTADO DE SAN LUIS POTOSI,1,LEY DEL INSTITUTO DE LAS MUJERES DEL ESTADO DE SAN LUIS POTOSI,,,,,,,,,1,,,,
24,24,43,INSTITUTO REGISTRAL Y CATASTRAL DEL ESTADO DE SAN LUIS POTOSI,1,NO APLICA,,,,,,,,,1,,,,
24,24,44,CENTRO DE JUSTICIA PARA MUJERES DEL ESTADO DE SAN LUIS POTOSI,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,45,INSTITUTO DE TELEVISION PUBLICA DE SAN LUIS POTOSI XHSLS CANAL 9,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,46,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE SAN LUIS POTOSI,1,NO APLICA,,,,,,,1,,1,,,,
24,24,47,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,48,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,1,NO APLICA,,1,1,1,1,1,,1,1,,1,,
24,24,49,COLEGIO DE BACHILLERES,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,50,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,51,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,52,UNIVERSIDAD INTERCULTURAL,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,53,INSTITUTO TECNOLOGICO SUPERIOR DE EBANO,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,54,INSTITUTO TECNOLOGICO SUPERIOR DE TAMAZUNCHALE,1,PROGRAMA ANUAL DE CAPACITACIONCENTRO DE APLICACIONES TECNOLOGICAS DEL TECNOLOGICO NACIONAL DE MEXICOSISTEMA DE EVALUACION DOCENTE DEL TECNOLOGICO NACIONAL DE MEXICO,,,,,,,,1,1,1,,,
24,24,55,UNIVERSIDAD TECNOLOGICA DE SAN LUIS POTOSI,1,PLAN INSTITUCIONAL DE DESARROLLO DE LA UNIVERSIDAD TECNOLOGICA DE SAN LUIS POTOSI,,1,1,1,1,1,1,1,1,1,1,,
24,24,56,INSTITUTO TECNOLOGICO SUPERIOR DE RIOVERDE,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,57,UNIVERSIDAD POLITECNICA DE SAN LUIS POTOSI,1,REGLAMENTO INTERIOR DE LA UNIVERSIDAD POLITECNICA DE SAN LUIS POTOSI,,1,1,,1,,,,1,1,,,
24,24,58,INSTITUTO TECNOLOGICO SUPERIOR DE SAN LUIS POTOSI CAPITAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,59,INSTITUTO POTOSINO DE BELLAS ARTES,9,NO IDENTIFICADO,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24,24,60,MUSEO DEL VIRREINATO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,61,CENTRO CULTURAL REAL DE CATORCE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,62,MUSEO DEL FERROCARRIL,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,63,MUSEO DE ARTE CONTEMPORANEO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,64,MUSEO LABERINTO DE LAS CIENCIAS Y LAS ARTES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,65,CENTRO DE LAS ARTES DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,66,MUSEO FRANCISCO COSSIO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,67,MUSEO FEDERICO SILVA ESCULTURA CONTEMPORANEA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,68,CINETECA ALAMEDA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,69,MUSEO NACIONAL DE LA MASCARA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,70,INSTITUTO TEMAZCALLI PREVENCION Y REHABILITACION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,71,INSTITUTO GERIATRICO DOCTOR NICOLAS AGUILAR,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,72,CENTRO DE ASISTENCIA SOCIAL ROSARIO CASTELLANOS,2,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,73,CENTRO DE ASISTENCIA SOCIAL RAFAEL NIETO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,74,CENTRO DE ASISTENCIA SOCIAL MARGARITA MAZA DE JUAREZ,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,75,SISTEMA DE FINANCIAMIENTO PARA EL DESARROLLO DEL ESTADO DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,76,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE SAN LUIS POTOSI,1,MANUAL DE ORGANIZACION,,1,,,1,,,,,,,,
24,24,77,UNIVERSIDAD TECNOLOGICA METROPOLITANA DE SAN LUIS POTOSI,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,78,CENTRO ESTATAL DE TRASPLANTES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,24,79,MUSEO CASA DEL REBOZO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,1,OFICINA DEL GOBERNADOR,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,2,SECRETARIA GENERAL DE GOBIERNO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,3,SECRETARIA DE ADMINISTRACION Y FINANZAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,4,SECRETARIA DE EDUCACION PUBLICA Y CULTURA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,5,SECRETARIA DE SEGURIDAD PUBLICA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,6,SECRETARIA DE ECONOMIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,7,SECRETARIA DE SALUD,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,8,SECRETARIA DE TURISMO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,9,SECRETARIA DE TRANSPARENCIA Y RENDICION DE CUENTAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,10,SECRETARIA DE PESCA Y ACUACULTURA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,11,SECRETARIA DE LAS MUJERES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,12,SECRETARIA DE BIENESTAR Y DESARROLLO SUSTENTABLE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,13,SECRETARIA DE OBRAS PUBLICAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,14,SECRETARIA DE AGRICULTURA Y GANADERIA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,15,INSTITUTO ESTATAL DE PROTECCION CIVIL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,16,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,17,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,18,INSTITUTO DE LA DEFENSORIA PUBLICA DEL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,19,CONSEJO ESTATAL DE POBLACION,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,20,ARCHIVO HISTORICO GENERAL DEL ESTADO,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,21,DELEGACION DE RELACIONES EXTERIORES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,22,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION INTEGRAL DE LOS DERECHOS DE NIÑAS NIÑOS Y ADOLESCENTES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,23,COMISION ESTATAL DE BUSQUEDA DE PERSONAS DESAPARECIDAS,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,24,TRIBUNAL LOCAL DE CONCILIACION Y ARBITRAJE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,25,PROCURADURIA FISCAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,26,INSTITUTO CATASTRAL DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,27,SERVICIO DE ADMINISTRACION TRIBUTARIA DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,28,COORDINACION DE COMUNICACION SOCIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,29,COORDINACION DE ASESORES,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,30,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,31,INSTITUTO SINALOENSE DE DESARROLLO SOCIAL,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,32,COMISION PARA LA ATENCION DE LAS COMUNIDADES INDIGENAS DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,33,COORDINACION GENERAL DE DESARROLLO TECNOLOGICO Y PROYECTOS ESPECIALES,1,ARTICULO 27 FRACCION III DEL REGLAMENTO INTERIOR DE LA COORDINACION GENERAL DE DESARROLLO TECNOLOGICO Y PROYECTOS ESPECIALES,,,,,,,,,1,1,,,
25,25,34,FOMENTO A LA INVESTIGACION CIENTIFICA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,35,CENTRO ESTATAL DE EVALUACION Y CONTROL DE CONFIANZA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,36,UNIVERSIDAD DE LA POLICIA DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,37,COLEGIO DE BACHILLERES DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,38,UNIVERSIDAD AUTONOMA DE OCCIDENTE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,39,UNIVERSIDAD AUTONOMA DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,40,ESCUELA NORMAL DE ESPECIALIZACION DEL ESTADO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,41,INSTITUTO SINALOENSE DE CULTURA FISICA Y EL DEPORTE,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,42,COLEGIO DE SINALOA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,25,43,INSTITUTO SINALOENSE DE CULTURA,3,NO APLICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
