entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
5,05,60,UNIVERSIDAD TECNOLOGICA DE CIUDAD ACUÑA,34,21,13
6,06,1,OFICINA DE LA GUBERNATURA,118,61,57
6,06,2,SECRETARIA GENERAL DE GOBIERNO,287,114,173
6,06,3,SECRETARIA DE PLANEACION FINANZAS Y ADMINISTRACION,585,307,278
6,06,4,SECRETARIA DE BIENESTAR SOCIAL INCLUSION SOCIAL Y MUJER,181,78,103
6,06,5,SECRETARIA DE INFRAESTRUCTURA DESARROLLO URBANO Y MOVILIDAD,374,234,140
6,06,6,SECRETARIA DE DESARROLLO ECONOMICO,246,142,104
6,06,7,SECRETARIA DE EDUCACION Y CULTURA,9379,3274,6105
6,06,8,SECRETARIA DE SALUD,3958,1646,2312
6,06,9,SECRETARIA DE SEGURIDAD PUBLICA,1643,1000,643
6,06,10,CONSEJERIA JURIDICA DEL PODER EJECUTIVO DEL ESTADO,67,34,33
6,06,11,CONTRALORIA GENERAL DEL ESTADO,48,25,23
6,06,12,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA EN EL ESTADO DE COLIMA,495,159,336
6,06,13,INSTITUTO COLIMENSE DEL DEPORTE,168,121,47
6,06,14,INSTITUTO PARA LA ATENCION DE LOS ADULTOS MAYORES,21,10,11
6,06,15,INSTITUTO COLIMENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,29,15,14
6,06,16,INSTITUTO COLIMENSE DE RADIO Y TELEVISION,63,41,22
6,06,17,CENTRO ESTATAL PARA LA PREVENCION Y ATENCION DE LA VIOLENCIA FAMILIAR,10,1,9
6,06,18,INSTITUTO COLIMENSE PARA LA DISCAPACIDAD,9,6,3
6,06,19,COMISION ESTATAL DEL AGUA DE COLIMA,12,8,4
6,06,20,INSTITUTO COLIMENSE DE LAS MUJERES,11,2,9
6,06,21,INSTITUTO COLIMENSE PARA LA SOCIEDAD DE LA INFORMACION Y EL CONOCIMIENTO,37,24,13
6,06,22,INSTITUTO PARA EL MEDIO AMBIENTE Y DESARROLLO SUSTENTABLE,29,18,11
6,06,23,INSTITUTO PARA EL REGISTRO DEL TERRITORIO DEL ESTADO DE COLIMA,57,27,30
6,06,24,PROCURADURIA DE PROTECCION DE NIÑAS NIÑOS Y ADOLESCENTES,24,10,14
6,06,25,PROTECCION CIVIL,38,34,4
6,06,26,INSTITUTO TECNICO HACENDARIO DEL ESTADO DE COLIMA,0,0,0
6,06,27,CONSEJO DE PARTICIPACION SOCIAL DEL ESTADO DE COLIMA,0,0,0
6,06,28,JUNTA DE ASISTENCIA PRIVADA,0,0,0
6,06,29,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO DE COLIMA,2,1,1
6,06,30,ORGANO DE GESTION Y CONTROL DEL PATRIMONIO DEL ESTADO DE COLIMA,0,0,0
6,06,31,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,0,0,0
7,07,1,GUBERNATURA,42,27,15
7,07,2,SECRETARIA GENERAL DE GOBIERNO,1506,768,738
7,07,3,SECRETARIA DE HACIENDA,2269,1043,1226
7,07,4,SECRETARIA DE LA HONESTIDAD Y FUNCION PUBLICA,532,266,266
7,07,5,SECRETARIA DE IGUALDAD DE GENERO,255,100,155
7,07,6,SECRETARIA DE PROTECCION CIVIL,70,56,14
7,07,7,SECRETARIA DE OBRAS PUBLICAS,753,502,251
7,07,8,SECRETARIA DE MEDIO AMBIENTE E HISTORIA NATURAL,446,267,179
7,07,9,SECRETARIA DE ECONOMIA Y DEL TRABAJO,268,141,127
7,07,10,SECRETARIA DE BIENESTAR,152,73,79
7,07,11,SECRETARIA DE AGRICULTURA GANADERIA Y PESCA,557,345,212
7,07,12,SECRETARIA DE TURISMO,160,78,82
7,07,13,SECRETARIA PARA EL DESARROLLO SUSTENTABLE DE LOS PUEBLOS INDIGENAS,47,23,24
7,07,14,SECRETARIA DE SALUD,NSS,NSS,NSS
7,07,15,SECRETARIA DE EDUCACION,27399,13367,14032
7,07,16,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA,9406,6591,2815
7,07,17,SECRETARIA DE MOVILIDAD Y TRANSPORTE,158,94,64
7,07,18,COMISION ESTATAL DE BUSQUEDA DE PERSONAS,13,4,9
7,07,19,OFICIALIA MAYOR DEL ESTADO DE CHIAPAS,99,50,49
7,07,20,COORDINACION ESTATAL PARA EL MEJORAMIENTO DEL ZOOLOGICO MIGUEL ALVAREZ DEL TORO,174,102,72
7,07,21,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE CHIAPAS,102,38,64
7,07,22,COMISION ESTATAL DE MEJORA REGULATORIA,19,6,13
7,07,23,INSTITUTO DE LA JUVENTUD DEL ESTADO DE CHIAPAS,38,21,17
7,07,24,INSTITUTO DE PROTECCION SOCIAL Y BENEFICENCIA PUBLICA DEL ESTADO DE CHIAPAS,16,7,9
7,07,25,CENTRO ESTATAL DE TRASPLANTES DEL ESTADO DE CHIAPAS,13,7,6
7,07,26,INSTITUTO DE ESTUDIOS DE POSGRADO,NSS,NSS,NSS
7,07,27,INSTITUTO ESTATAL DE EVALUACION E INNOVACION EDUCATIVA,14,5,9
7,07,28,INSTITUTO DE FORMACION POLICIAL,117,59,58
7,07,29,CENTRO ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y PARTICIPACION CIUDADANA,12,4,8
7,07,30,INSTITUTO PARA LA GESTION INTEGRAL DE RIESGOS DE DESASTRES DEL ESTADO DE CHIAPAS,207,153,54
7,07,31,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS PARA EL ESTADO DE CHIAPAS,14,9,5
7,07,32,INSTITUTO DEL PATRIMONIO DEL ESTADO,52,29,23
7,07,33,INSTITUTO DE BOMBEROS DEL ESTADO DE CHIAPAS,22,16,6
7,07,34,INSTITUTO ESTATAL DEL AGUA,47,28,19
7,07,35,COMISION DE CAMINOS E INFRAESTRUCTURA HIDRAULICA,537,363,174
7,07,36,PROCURADURIA AMBIENTAL DEL ESTADO DE CHIAPAS,13,9,4
7,07,37,INSTITUTO DE CAPACITACION Y VINCULACION TECNOLOGICA DEL ESTADO DE CHIAPAS,NSS,NSS,NSS
7,07,38,INSTITUTO CASA DE LAS ARTESANIAS DE CHIAPAS,90,49,41
7,07,39,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE CHIAPAS,33,14,19
7,07,40,PROMOTORA DE VIVIENDA CHIAPAS,76,37,39
7,07,41,INSTITUTO DEL CAFE DE CHIAPAS,73,45,28
7,07,42,OFICINA DE CONVENCIONES Y VISITANTES,68,42,26
7,07,43,INSTITUTO DE SALUD,26232,10935,15297
7,07,44,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CHIAPAS SISTEMA DIF CHIAPAS,1201,409,792
7,07,45,COLEGIO DE BACHILLERES DE CHIAPAS,NSS,NSS,NSS
7,07,46,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CHIAPAS CONALEP CHIAPAS,NSS,NSS,NSS
7,07,47,UNIVERSIDAD TECNOLOGICA DE LA SELVA,NSS,NSS,NSS
7,07,48,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CHIAPAS,NSS,NSS,NSS
7,07,49,INSTITUTO CHIAPANECO DE EDUCACION PARA JOVENES Y ADULTOS,NSS,NSS,NSS
7,07,50,INSTITUTO TECNOLOGICO SUPERIOR DE CINTALAPA,NSS,NSS,NSS
7,07,51,UNIVERSIDAD POLITECNICA DE CHIAPAS,NSS,NSS,NSS
7,07,52,UNIVERSIDAD POLITECNICA DE TAPACHULA,NSS,NSS,NSS
7,07,53,UNIVERSIDAD INTERCULTURAL DE CHIAPAS,NSS,NSS,NSS
7,07,54,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE CHIAPAS,151,89,62
7,07,55,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,NSS,NSS,NSS
7,07,56,TALLERES GRAFICOS DE CHIAPAS,NSS,NSS,NSS
7,07,57,SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA,253,164,89
7,07,58,CENTRO ESTATAL DE CONTROL DE CONFIANZA CERTIFICADO DEL ESTADO DE CHIAPAS,117,44,73
7,07,59,INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DEL ESTADO DE CHIAPAS,1392,588,804
7,07,60,CONSEJO ESTATAL PARA LAS CULTURAS Y LAS ARTES DE CHIAPAS,547,328,219
7,07,61,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE CHIAPAS,15,7,8
7,07,62,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,80,47,33
7,07,63,INSTITUTO DE CIENCIA TECNOLOGIA E INNOVACION DEL ESTADO DE CHIAPAS,137,75,62
7,07,64,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE CHIAPAS,NSS,NSS,NSS
7,07,65,ARCHIVO GENERAL DEL ESTADO,20,9,11
7,07,66,CONSEJERIA JURIDICA DEL GOBERNADOR,85,45,40
7,07,67,INSTITUTO DE COMUNICACION SOCIAL Y RELACIONES PUBLICAS DEL ESTADO DE CHIAPAS,100,53,47
7,07,68,INSTITUTO DEL DEPORTE DEL ESTADO DE CHIAPAS,173,111,62
7,07,69,SOCIEDAD OPERADORA DE LA TORRE CHIAPAS SA DE CV,45,28,17
7,07,70,SOCIEDAD OPERADORA DEL AEROPUERTO INTERNACIONAL ANGEL ALBINO CORZO,NSS,NSS,NSS
8,08,1,DESPACHO DEL EJECUTIVO,23,12,11
8,08,2,COORDINACION DE COMUNICACION,76,33,43
8,08,3,COORDINACION DE RELACIONES PUBLICAS,28,9,19
8,08,4,REPRESENTACION DEL GOBIERNO DEL ESTADO DE CHIHUAHUA EN LA CIUDAD DE MEXICO,10,3,7
8,08,5,FISCALIA GENERAL DEL ESTADO,6209,3391,2818
8,08,6,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,1204,1037,167
8,08,7,SECRETARIA DE COORDINACION DE GABINETE,185,94,91
8,08,8,SECRETARIA DE CULTURA,307,141,166
8,08,9,SECRETARIA DE DESARROLLO HUMANO Y BIEN COMUN,187,66,121
8,08,10,SECRETARIA DE DESARROLLO RURAL,416,311,105
8,08,11,SECRETARIA DE DESARROLLO URBANO Y ECOLOGIA,151,73,78
8,08,12,SECRETARIA DE EDUCACION Y DEPORTE,13018,4415,8603
8,08,13,SECRETARIA DE HACIENDA,2590,1115,1475
8,08,14,SECRETARIA DE INNOVACION Y DESARROLLO ECONOMICO,81,39,42
8,08,15,SECRETARIA DE LA FUNCION PUBLICA,207,89,118
8,08,16,SECRETARIA DE PUEBLOS Y COMUNIDADES INDIGENAS,122,73,49
8,08,17,SECRETARIA DE SALUD,72,28,44
8,08,18,SECRETARIA DE SEGURIDAD PUBLICA,NSS,NSS,NSS
8,08,19,SECRETARIA DE TURISMO,25,14,11
8,08,20,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,335,110,225
8,08,21,SECRETARIA GENERAL DE GOBIERNO,615,239,376
8,08,22,ADMINISTRADORA DE SERVICIOS AEROPORTUARIOS DE CHIHUAHUA,12,9,3
8,08,23,AGENCIA ESTATAL DE DESARROLLO ENERGETICO,NSS,NSS,NSS
8,08,24,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE CHIHUAHUA,77,32,45
8,08,25,COLEGIO DE BACHILLERES DEL ESTADO DE CHIHUAHUA,2603,1173,1430
8,08,26,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE CHIHUAHUA,885,467,418
8,08,27,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE CHIHUAHUA,1430,699,731
8,08,28,COMISION ESTATAL DE VIVIENDA SUELO E INFRAESTRUCTURA DE CHIHUAHUA,127,69,58
8,08,29,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS DEL ESTADO DE CHIHUAHUA,154,63,91
8,08,30,CONSEJO ESTATAL DE POBLACION,71,10,61
8,08,31,DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE CHIHUAHUA,635,200,435
8,08,32,EL COLEGIO DE CHIHUAHUA,32,16,16
8,08,33,ESCUELA NORMAL SUPERIOR PROFESOR JOSE E MEDRANO R,216,116,100
8,08,34,FIDEICOMISO DE PUENTES FRONTERIZOS DE CHIHUAHUA,134,72,62
8,08,35,FIDEICOMISO ESTATAL PARA EL FOMENTO DE LAS ACTIVIDADES PRODUCTIVAS EN EL ESTADO DE CHIHUAHUA,28,15,13
8,08,36,FOMENTO Y DESARROLLO ARTESANAL DEL ESTADO DE CHIHUAHUA,30,7,23
8,08,37,INSTITUTO CHIHUAHUENSE DE EDUCACION PARA LOS ADULTOS,276,85,191
8,08,38,INSTITUTO CHIHUAHUENSE DE INFRAESTRUCTURA FISICA EDUCATIVA,74,33,41
8,08,39,INSTITUTO CHIHUAHUENSE DE LA JUVENTUD,51,20,31
8,08,40,INSTITUTO CHIHUAHUENSE DE LAS MUJERES,226,16,210
8,08,41,INSTITUTO CHIHUAHUENSE DE SALUD,5908,2126,3782
8,08,42,INSTITUTO CHIHUAHUENSE DEL DEPORTE Y CULTURA FISICA,158,93,65
8,08,43,INSTITUTO DE APOYO AL DESARROLLO TECNOLOGICO,85,48,37
8,08,44,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE CHIHUAHUA,477,177,300
8,08,45,INSTITUTO DE INNOVACION Y COMPETITIVIDAD,20,12,8
8,08,46,INSTITUTO TECNOLOGICO SUPERIOR DE NUEVO CASAS GRANDES,177,109,68
8,08,47,JUNTA CENTRAL DE AGUA Y SANEAMIENTO DEL ESTADO DE CHIHUAHUA,195,125,70
8,08,48,JUNTA DE ASISTENCIA SOCIAL PRIVADA DEL ESTADO DE CHIHUAHUA,NSS,NSS,NSS
8,08,49,OPERADORA DE TRANSPORTE VIVEBUS CHIHUAHUA,161,124,37
8,08,50,PENSIONES CIVILES DEL ESTADO DE CHIHUAHUA,1265,605,660
8,08,51,PROMOTORA PARA EL DESARROLLO ECONOMICO DE CHIHUAHUA,23,16,7
8,08,52,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,13,9,4
8,08,53,SERVICIOS DE SALUD DE CHIHUAHUA,8310,3173,5137
8,08,54,SERVICIOS EDUCATIVOS DEL ESTADO DE CHIHUAHUA,32220,10245,21975
8,08,55,SUBSISTEMA DE PREPARATORIA ABIERTA Y TELEBACHILLERATO DEL ESTADO DE CHIHUAHUA,718,319,399
8,08,56,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,3913,2077,1836
8,08,57,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,2649,1439,1210
8,08,58,UNIVERSIDAD PEDAGOGICA NACIONAL DEL ESTADO DE CHIHUAHUA,275,105,170
8,08,59,UNIVERSIDAD POLITECNICA DE CHIHUAHUA,99,42,57
8,08,60,UNIVERSIDAD TECNOLOGICA DE CAMARGO,116,67,49
8,08,61,UNIVERSIDAD TECNOLOGICA DE CHIHUAHUA,433,231,202
8,08,62,UNIVERSIDAD TECNOLOGICA DE CHIHUAHUA SUR,102,40,62
8,08,63,UNIVERSIDAD TECNOLOGICA DE CIUDAD JUAREZ,NSS,NSS,NSS
8,08,64,UNIVERSIDAD TECNOLOGICA DE LA BABICORA,63,30,33
8,08,65,UNIVERSIDAD TECNOLOGICA DE LA TARAHUMARA,65,31,34
8,08,66,UNIVERSIDAD TECNOLOGICA DE PAQUIME,103,53,50
8,08,67,UNIVERSIDAD TECNOLOGICA DE PARRAL,112,69,43
8,08,68,UNIVERSIDAD TECNOLOGICA PASO DEL NORTE,83,34,49
8,08,69,FIDEICOMISO DE ADMINISTRACION PARA LA PROMOCION Y FOMENTO DE LAS ACTIVIDADES TURISTICAS DEL ESTADO,21,6,15
9,09,1,JEFATURA DE GOBIERNO DE LA CIUDAD DE MEXICO,576,265,311
9,09,2,SECRETARIA DE GOBIERNO,9434,4972,4462
9,09,3,SECRETARIA DE DESARROLLO URBANO Y VIVIENDA,739,351,388
9,09,4,SECRETARIA DE DESARROLLO ECONOMICO,551,293,258
9,09,5,SECRETARIA DE TURISMO,149,59,90
9,09,6,SECRETARIA DEL MEDIO AMBIENTE,4055,2403,1652
9,09,7,SECRETARIA DE OBRAS Y SERVICIOS,5151,3118,2033
9,09,8,SECRETARIA DE INCLUSION Y BIENESTAR SOCIAL,5050,1500,3550
9,09,9,SECRETARIA DE ADMINISTRACION Y FINANZAS,8005,3766,4239
9,09,10,SECRETARIA DE MOVILIDAD,1715,1026,689
9,09,11,SECRETARIA DE SEGURIDAD CIUDADANA,44405,31718,12687
9,09,12,SECRETARIA DE LA CONTRALORIA GENERAL,737,332,405
9,09,13,CONSEJERIA JURIDICA Y DE SERVICIOS LEGALES,4686,2121,2565
9,09,14,SECRETARIA DE SALUD,24447,9667,14780
9,09,15,SECRETARIA DE CULTURA,1389,805,584
9,09,16,SECRETARIA DE TRABAJO Y FOMENTO AL EMPLEO,600,260,340
9,09,17,SECRETARIA DE GESTION INTEGRAL DE RIESGOS Y PROTECCION CIVIL,347,201,146
9,09,18,SECRETARIA DE PUEBLOS Y BARRIOS ORIGINARIOS Y COMUNIDADES INDIGENAS RESIDENTES,164,77,87
9,09,19,SECRETARIA DE EDUCACION CIENCIA TECNOLOGIA E INNOVACION,984,507,477
9,09,20,SECRETARIA DE LAS MUJERES,721,86,635
9,09,21,CENTRO DE COMANDO CONTROL COMPUTO COMUNICACIONES Y CONTACTO CIUDADANO DE LA CIUDAD DE MEXICO,504,224,280
9,09,22,AGENCIA DIGITAL DE INNOVACION PUBLICA DE LA CIUDAD DE MEXICO,785,358,427
9,09,23,COMISION DE BUSQUEDA DE PERSONAS DE LA CIUDAD DE MEXICO,11,6,5
9,09,24,INSTANCIA EJECUTORA DEL SISTEMA INTEGRAL DE DERECHOS HUMANOS DE LA CIUDAD DE MEXICO,22,10,12
9,09,25,SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,12325,9551,2774
9,09,26,AGENCIA DE ATENCION ANIMAL DE LA CIUDAD DE MEXICO,86,34,52
9,09,27,PLANTA PRODUCTORA DE MEZCLAS ASFALTICAS,289,223,66
9,09,28,ORGANO REGULADOR DE TRANSPORTE,295,186,109
9,09,29,UNIVERSIDAD DE LA POLICIA DE LA CIUDAD DE MEXICO,372,212,160
9,09,30,AGENCIA DE PROTECCION SANITARIA DEL GOBIERNO DE LA CIUDAD DE MEXICO,81,40,41
9,09,31,UNIVERSIDAD DE LA SALUD,262,123,139
9,09,32,INSTITUTO DE ESTUDIOS SUPERIORES DE LA CIUDAD DE MEXICO ROSARIO CASTELLANOS,1100,525,575
9,09,33,SERVICIO DE MEDIOS PUBLICOS DE LA CIUDAD DE MEXICO,63,37,26
9,09,34,AUTORIDAD DEL CENTRO HISTORICO,65,41,24
9,09,35,COMISION EJECUTIVA DE ATENCION A VICTIMAS DE LA CIUDAD DE MEXICO,37,16,21
9,09,36,MECANISMO DE PROTECCION INTEGRAL DE PERSONAS DEFENSORAS DE DERECHOS HUMANOS Y PERIODISTAS DE LA CIUDAD DE MEXICO,17,6,11
9,09,37,INSTITUTO DE VIVIENDA DE LA CIUDAD DE MEXICO,608,286,322
9,09,38,PROCURADURIA AMBIENTAL Y DEL ORDENAMIENTO TERRITORIAL DE LA CIUDAD DE MEXICO,20,11,9
9,09,39,INSTITUTO LOCAL DE LA INFRAESTRUCTURA FISICA EDUCATIVA DE LA CIUDAD DE MEXICO,34,24,10
9,09,40,INSTITUTO PARA LA SEGURIDAD DE LAS CONSTRUCCIONES EN EL DISTRITO FEDERAL,63,40,23
9,09,41,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE LA CIUDAD DE MEXICO,3890,1465,2425
9,09,42,CONSEJO PARA PREVENIR Y ELIMINAR LA DISCRIMINACION DE LA CIUDAD DE MEXICO,4,2,2
9,09,43,INSTITUTO DE LAS PERSONAS CON DISCAPACIDAD DE LA CIUDAD DE MEXICO,8,3,5
9,09,44,INSTITUTO DE LA JUVENTUD DE LA CIUDAD DE MEXICO,55,28,27
9,09,45,PROCURADURIA SOCIAL DEL DISTRITO FEDERAL,219,106,113
9,09,46,CAJA DE PREVISION PARA TRABAJADORES A LISTA DE RAYA DEL GOBIERNO DE LA CIUDAD DE MEXICO,61,28,33
9,09,47,CAJA DE PREVISION DE LA POLICIA AUXILIAR DE LA CIUDAD DE MEXICO,149,71,78
9,09,48,CAJA DE PREVISION DE LA POLICIA PREVENTIVA DE LA CIUDAD DE MEXICO,41,16,25
9,09,49,CORPORACION MEXICANA DE IMPRESION SA DE CV,208,120,88
9,09,50,SERVICIOS METROPOLITANOS SA DE CV,66,38,28
9,09,51,METROBUS,321,205,116
9,09,52,SISTEMA DE TRANSPORTE COLECTIVO,14342,8799,5543
9,09,53,RED DE TRANSPORTE DE PASAJEROS DE LA CIUDAD DE MEXICO,4615,4031,584
9,09,54,SERVICIO DE TRANSPORTES ELECTRICOS DE LA CIUDAD DE MEXICO,2245,2007,238
9,09,55,ESCUELA DE ADMINISTRACION PUBLICA DE LA CIUDAD DE MEXICO,24,10,14
9,09,56,INSTITUTO DE VERIFICACION ADMINISTRATIVA DE LA CIUDAD DE MEXICO,2,2,0
9,09,57,INSTITUTO PARA LA ATENCION Y PREVENCION DE LAS ADICCIONES EN LA CIUDAD DE MEXICO,72,37,35
9,09,58,SERVICIOS DE SALUD PUBLICA DEL DISTRITO FEDERAL,13291,4908,8383
9,09,59,INSTITUTO DE CAPACITACION PARA EL TRABAJO DE LA CIUDAD DE MEXICO,52,26,26
9,09,60,HEROICO CUERPO DE BOMBEROS DE LA CIUDAD DE MEXICO,2132,1699,433
9,09,61,INSTITUTO DEL DEPORTE DE LA CIUDAD DE MEXICO,211,95,116
9,09,62,INSTITUTO DE EDUCACION MEDIA SUPERIOR DEL DISTRITO FEDERAL,68,30,38
9,09,63,INSTITUTO DE PLANEACION DEMOCRATICA Y PROSPECTIVA DE LA CIUDAD DE MEXICO,53,32,21
9,09,64,FIDEICOMISO CENTRO HISTORICO DE LA CIUDAD DE MEXICO,29,13,16
9,09,65,FIDEICOMISO DE RECUPERACION CREDITICIA DE LA CIUDAD DE MEXICO,168,80,88
9,09,66,FIDEICOMISO PARA LA RECONSTRUCCION INTEGRAL DE LA CIUDAD DE MEXICO,5,3,2
9,09,67,FIDEICOMISO MUSEO DE ARTE POPULAR MEXICANO,62,40,22
9,09,68,FIDEICOMISO MUSEO DEL ESTANQUILLO,11,7,4
9,09,69,FIDEICOMISO PARA LA PROMOCION Y DESARROLLO DEL CINE MEXICANO EN LA CIUDAD DE MEXICO,4,2,2
9,09,70,FIDEICOMISO BIENESTAR EDUCATIVO DE LA CIUDAD DE MEXICO,138,61,77
9,09,71,FONDO PARA EL DESARROLLO ECONOMICO Y SOCIAL DE LA CIUDAD DE MEXICO,11,5,6
9,09,72,FONDO DE DESARROLLO ECONOMICO DEL DISTRITO FEDERAL,9,4,5
9,09,73,FONDO PARA EL DESARROLLO SOCIAL DE LA CIUDAD DE MEXICO,158,71,87
9,09,74,FONDO MIXTO DE PROMOCION TURISTICA DE LA CIUDAD DE MEXICO,22,12,10
9,09,75,CENTRO DE CONCILIACION LABORAL DE LA CIUDAD DE MEXICO,102,53,49
10,10,1,DESPACHO DEL EJECUTIVO,288,179,109
10,10,2,SECRETARIA GENERAL DE GOBIERNO,705,340,365
10,10,3,SECRETARIA DE FINANZAS Y DE ADMINISTRACION,1305,554,751
10,10,4,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,430,301,129
10,10,5,SECRETARIA DE DESARROLLO ECONOMICO,75,33,42
10,10,6,SECRETARIA DE AGRICULTURA GANADERIA Y DESARROLLO RURAL,197,132,65
10,10,7,SECRETARIA DE EDUCACION,32655,13298,19357
10,10,8,SECRETARIA DE CONTRALORIA,203,81,122
10,10,9,SECRETARIA DE RECURSOS NATURALES Y MEDIO AMBIENTE,171,94,77
10,10,10,SECRETARIA DE SEGURIDAD PUBLICA,2109,1409,700
10,10,11,SECRETARIA DE BIENESTAR SOCIAL,128,58,70
10,10,12,FISCALIA GENERAL DEL ESTADO,1468,841,627
10,10,13,SECRETARIA DE TURISMO,125,70,55
10,10,14,SECRETARIA DEL TRABAJO Y PREVISION SOCIAL,172,68,104
10,10,15,SECRETARIADO EJECUTIVO DEL CONSEJO ESTATAL DE SEGURIDAD PUBLICA,32,17,15
10,10,16,INSTITUTO DE ATENCION Y PROTECCION A MIGRANTES Y SUS FAMILIAS,13,5,8
10,10,17,COMISION ESTATAL DE ATENCION INTEGRAL A VICTIMAS,35,13,22
10,10,18,DIRECCION DE TRANSPORTE AEREO DEL GOBIERNO DEL ESTADO,19,18,1
10,10,19,COMISION DE AGUAS DEL ESTADO,108,65,43
10,10,20,INSTITUTO PARA LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE DURANGO,89,52,37
10,10,21,CENTRO CULTURAL Y DE CONVENCIONES DEL ESTADO DE DURANGO,22,15,7
10,10,22,SERVICIOS DE SALUD DEL ESTADO,8169,3512,4657
10,10,23,SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1313,447,866
10,10,24,COLEGIO DE BACHILLERES DEL ESTADO DE DURANGO,1614,732,882
10,10,25,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE DURANGO,16,7,9
10,10,26,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE DURANGO,242,145,97
10,10,27,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE DURANGO,973,563,410
10,10,28,INSTITUTO DURANGUENSE DE EDUCACION PARA ADULTOS,227,121,106
10,10,29,INSTITUTO TECNOLOGICO SUPERIOR DE LERDO,250,142,108
10,10,30,INSTITUTO TECNOLOGICO SUPERIOR DE LA REGION DE LOS LLANOS,107,59,48
10,10,31,INSTITUTO TECNOLOGICO SUPERIOR DE SANTIAGO PAPASQUIARO,142,81,61
10,10,32,INSTITUTO DE CULTURA DEL ESTADO DE DURANGO,404,230,174
10,10,33,SISTEMA ESTATAL DE TELESECUNDARIAS,1740,1134,606
10,10,34,UNIVERSIDAD PEDAGOGICA DE DURANGO,132,73,59
10,10,35,UNIVERSIDAD POLITECNICA DE DURANGO,164,90,74
10,10,36,UNIVERSIDAD POLITECNICA DE GOMEZ PALACIO,152,87,65
10,10,37,BENEMERITA Y CENTENARIA ESCUELA NORMAL DEL ESTADO DE DURANGO,234,87,147
10,10,38,INSTITUTO TECNOLOGICO SUPERIOR DE SANTA MARIA DEL ORO,61,31,30
10,10,39,UNIVERSIDAD TECNOLOGICA DE DURANGO,267,138,129
10,10,40,UNIVERSIDAD TECNOLOGICA DE LA LAGUNA,76,36,40
10,10,41,UNIVERSIDAD TECNOLOGICA DE EL MEZQUITAL,23,11,12
10,10,42,UNIVERSIDAD TECNOLOGICA DE POANAS,73,35,38
10,10,43,UNIVERSIDAD POLITECNICA DE CUENCAME,55,33,22
10,10,44,UNIVERSIDAD TECNOLOGICA DE RODEO,51,30,21
10,10,45,UNIVERSIDAD TECNOLOGICA DE TAMAZULA,22,10,12
10,10,46,SECRETARIA EJECUTIVA DEL SISTEMA LOCAL ANTICORRUPCION,12,7,5
10,10,47,FISCALIA ESPECIALIZADA EN COMBATE A LA CORRUPCION DEL ESTADO DE DURANGO,43,26,17
